"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2278012,"April 12, 2022",Louisiana,"Baton Rouge","5100 block of Fairfields Ave",1,0,N/A
2278610,"April 12, 2022","North Carolina",Albemarle,"506 S First St",1,0,N/A
2275952,"April 11, 2022",Alabama,Opelika,"300 block of Wittel Ave",1,0,N/A
2275528,"April 10, 2022",Georgia,Columbus,"2700 block of Norris Rd",1,0,N/A
2277765,"April 10, 2022",Texas,"El Paso","14400 block of Montwood Dr",1,0,N/A
2278321,"April 10, 2022",Idaho,Rathdrum,"7700 block of Wright St",1,0,N/A
2276006,"April 10, 2022",Colorado,"Fort Collins","1200 block of E Lincoln Ave",1,0,N/A
2275526,"April 9, 2022",Montana,Billings,"500 block of S 33rd St",1,0,N/A
2275341,"April 9, 2022",Texas,Waco,"1500 block of N 11th St",1,0,N/A
2273835,"April 8, 2022",Georgia,"Stone Mountain","3800 block of Wood Path Dr",1,0,N/A
2274050,"April 8, 2022",Ohio,Vinton,"26000 block of Price Strong Rd",1,0,N/A
2273983,"April 7, 2022",Texas,Houston,"3600 Rosewood St",1,0,N/A
2273462,"April 7, 2022",Texas,Houston,"3600 block of Rosewood St",1,0,N/A
2274219,"April 7, 2022",Oklahoma,Kingfisher,"1000 block of 9th St",1,0,N/A
2271885,"April 6, 2022",Texas,Burkburnett,"600 block of Glendale St",1,0,N/A
2272836,"April 6, 2022",Tennessee,Nashville,"Robwood Dr",1,0,N/A
2271185,"April 5, 2022",Pennsylvania,Chester,"916 Kerlin St",1,0,N/A
2271766,"April 5, 2022",Mississippi,"Bay Saint Louis (Bayside Park)","E Madison St",1,0,N/A
2270300,"April 3, 2022",Florida,Jacksonville,"Crimson Leaf Ln",1,0,N/A
2271796,"April 3, 2022",Arizona,"Chino Valley","1400 block of Granite Creek Ln",1,0,N/A
2271187,"April 3, 2022",Florida,Belleview,"4900 SE 50th Ave",1,0,N/A
2268578,"April 1, 2022",Louisiana,Shreveport,"2800 block of Morningside Dr",1,1,N/A
2278822,"April 1, 2022",Washington,"Sedro Woolley",N/A,1,0,N/A
2267050,"March 31, 2022",Texas,Houston,"6501 Chimney Rock Rd",1,0,N/A
2266832,"March 29, 2022",Missouri,"Saint Louis","5600 block of Summit Place",1,0,N/A
2265633,"March 28, 2022",Georgia,Atlanta,"1496 Bouldercrest Rd",1,0,N/A
2264686,"March 28, 2022",Texas,Dallas,"9500 block of Timberleaf Dr",1,0,N/A
2265089,"March 27, 2022",Tennessee,Memphis,"1265 Wesley Dr",1,0,N/A
2262881,"March 25, 2022",Missouri,"Saint Louis","1023 Spruce St",2,0,N/A
2262573,"March 24, 2022",Ohio,Akron,"Dayton Pl and Dayton St",1,0,N/A
2262737,"March 24, 2022",Minnesota,Minneapolis,"3900 block of 3rd Ave NE",1,0,N/A
2261209,"March 23, 2022",Tennessee,Talbott,"414 English Dr",1,0,N/A
2260829,"March 22, 2022",Ohio,Cleveland,"4000 block of W 49th St",1,0,N/A
2258733,"March 20, 2022",Louisiana,"New Orleans","701 Bourbon St",1,0,N/A
2257972,"March 18, 2022",California,"Santa Rosa","616 Mendocino Ave",1,0,N/A
2258607,"March 18, 2022",Ohio,Fremont,"1212 1/2 Sycamore St",1,0,N/A
2256026,"March 17, 2022",Texas,"San Angelo","900 block of Crenshaw St",1,0,N/A
2254521,"March 15, 2022",Texas,Lubbock,"3600 block of Lehigh St",1,0,N/A
2254381,"March 14, 2022",Tennessee,Ripley,"College St and Maple Ave",1,0,N/A
2252422,"March 12, 2022",Louisiana,"Baton Rouge","6100 block of Siegen Ln",1,0,N/A
2252244,"March 12, 2022",Pennsylvania,Philadelphia,"300 block of E Ashmead St",1,0,N/A
2252761,"March 12, 2022",Nebraska,"Omaha (Millard)","6516 S 161st Ave",1,0,N/A
2253196,"March 12, 2022",Illinois,Dolton,"1000 Sibley Blvd",1,0,N/A
2252105,"March 12, 2022",Alaska,"North Pole","627 Bottles St",1,0,N/A
2253591,"March 12, 2022",Illinois,Springfield,"700 block of W Monroe St",1,0,N/A
2251822,"March 11, 2022",Tennessee,Memphis,"1740 Century Center Cove",1,0,N/A
2254406,"March 11, 2022",Missouri,Butler,N/A,1,0,N/A
2251037,"March 10, 2022",Tennessee,"Soddy Daisy","Wynn Ln and Daisy Dallas Rd",1,0,N/A
2251565,"March 10, 2022",Nevada,"Las Vegas","9300 block of Gilcrease Ave",1,0,N/A
2250600,"March 9, 2022",Alabama,Clanton,"600 block of Co Rd 416",1,0,N/A
2247352,"March 5, 2022",Texas,Waco,"727 Austin Ave",1,1,N/A
2248782,"March 4, 2022","New York",Buffalo,"50 block of Fisher St",1,0,N/A
2245739,"March 2, 2022",Texas,Austin,"7402 Lazy Creek Dr",1,0,N/A
2245905,"March 1, 2022",Arizona,Phoenix,"7th Ave and Alta Vista Rd",1,0,N/A
2243899,"February 28, 2022",Pennsylvania,Coatesville,"367 E Chestnut St",1,0,N/A
2243381,"February 27, 2022",Georgia,Lithonia,"3045 Panola Rd",1,0,N/A
2241362,"February 24, 2022",Indiana,Peru,"2700 block of Capehart Ave",1,0,N/A
2241851,"February 24, 2022",Georgia,Milledgeville,N/A,1,0,N/A
2244627,"February 24, 2022",Georgia,Statesboro,"211 Lanier Dr",1,0,N/A
2240997,"February 23, 2022",Georgia,Atlanta,"1989 Cheshire Bridge Rd NE",1,0,N/A
2379620,"February 21, 2022",Texas,"San Angelo","1700 block of N Magdalen St",1,0,N/A
2239005,"February 21, 2022",Texas,"San Antonio","Blanco Rd and W Mariposa Dr",2,1,N/A
2239050,"February 19, 2022",Ohio,Lima,"1300 block of W Wayne St",1,0,N/A
2237971,"February 19, 2022",Texas,Robstown,"900 block of Mynier St",1,0,N/A
2236737,"February 17, 2022",California,Norwalk,"12100 block of Foster Rd",1,1,N/A
2236276,"February 16, 2022",Arizona,"Sierra Vista","4000 block of Loma Loop",1,0,N/A
2234451,"February 14, 2022",Alabama,Bessemer,"300 block of 30th St S",1,0,N/A
2234293,"February 14, 2022",Texas,Houston,"2900 Woodridge Dr",1,0,N/A
2233135,"February 13, 2022","North Carolina","Siler City","Jessie Bridges Rd",1,0,N/A
2233298,"February 13, 2022","Rhode Island",Johnston,"Cedar St",1,0,N/A
2272168,"February 13, 2022",Nevada,Pahrump,N/A,1,0,N/A
2237539,"February 13, 2022",Mississippi,Jackson,"4580 Clinton Blvd",1,0,N/A
2232526,"February 12, 2022",Michigan,Detroit,"4600 block of Chatsworth St",1,0,N/A
2230893,"February 9, 2022","District of Columbia",Washington,"2300 block of Good Hope Rd SE",1,0,N/A
2231225,"February 9, 2022",Alabama,Demopolis,"1991 Broadway St",1,0,N/A
2230809,"February 9, 2022","District of Columbia",Washington,"600 block of Division Ave NE",1,0,N/A
2229726,"February 8, 2022",Alabama,Tuscaloosa,"3300 block of 6th St",1,0,N/A
2230752,"February 8, 2022",Oregon,"Wolf Creek","2000 block of Placer Rd",2,0,N/A
2230367,"February 8, 2022",Texas,Garland,"300 block of E Vista Dr",1,0,N/A
2230426,"February 7, 2022",Indiana,Richmond,"200 block of S 23rd St",1,0,N/A
2228803,"February 7, 2022",Texas,Brackettville,"63 McClernand Rd",1,0,N/A
2230735,"February 5, 2022",Kansas,Wichita,"1200 block of E Alta St",1,0,N/A
2227615,"February 5, 2022",Texas,"Port Arthur","1100 block of 8th Ave",1,0,N/A
2227028,"February 4, 2022",Indiana,"South Bend","1300 block of Elwood Ave",1,0,N/A
2226010,"February 3, 2022",Georgia,Griffin,"1110 W Poplar St",1,0,N/A
2226204,"February 3, 2022",Texas,"San Antonio","1514 Upland Rd",1,0,N/A
2226545,"February 3, 2022",Texas,Houston,"12212 Tidwell Rd",1,0,N/A
2226136,"February 2, 2022",Mississippi,Jackson,"Barnes St",1,0,N/A
2225505,"February 2, 2022",Louisiana,"Baton Rouge","5958 Cadillac St",1,0,N/A
2224493,"February 1, 2022",Washington,Everett,"10710 Evergreen Way",1,0,N/A
2224808,"February 1, 2022",Wisconsin,Milwaukee,"3000 block of N 12th St",1,0,N/A
2225058,"February 1, 2022",Michigan,Detroit,"9924 Wyoming Ave",2,0,N/A
2224250,"February 1, 2022",Georgia,Columbus,"4200 block of Green Ridge Dr",1,0,N/A
2224487,"February 1, 2022",Illinois,Chicago,"217 E 35th St",1,1,N/A
2223936,"January 31, 2022",Utah,Echo,N/A,1,0,N/A
2253936,"January 30, 2022",Florida,"Vero Beach",N/A,1,0,N/A
2223090,"January 30, 2022",Texas,"San Antonio","3536 West Ave",0,1,N/A
2223068,"January 29, 2022",Alabama,"Valley (Langdale)","59th St",1,0,N/A
2223433,"January 29, 2022",Washington,"Battle Ground","22510 NE 84th Ave",1,0,N/A
2222988,"January 29, 2022",Louisiana,"Westwego (Bridge City)","900 block of Stillwell Ln",1,0,N/A
2221352,"January 27, 2022","North Carolina",Benson,"123 W Main St",1,0,N/A
2221488,"January 27, 2022","District of Columbia",Washington,"4400 block of E St SE",1,0,N/A
2221152,"January 26, 2022",Maryland,"Oxon Hill","4900 block of Glassmanor Dr",1,0,N/A
2220645,"January 25, 2022",Iowa,Ankeny,"1100 block of SW 28th St",1,0,N/A
2221493,"January 20, 2022",Missouri,"Saint Louis (Berkeley)","4000 block of McKibbon Rd",1,1,N/A
2217125,"January 20, 2022",Tennessee,Nashville,"W H Davis Dr",1,0,N/A
2353802,"January 17, 2022",Ohio,"Cincinnati (Arlington Heights)","400 block of Olden Ave",1,0,N/A
2214531,"January 17, 2022",Missouri,Columbia,"5400 block of Irma Dr",1,0,N/A
2482435,"January 15, 2022",Oklahoma,"Oklahoma City","717 Santa Rosa Dr",1,0,N/A
2212218,"January 15, 2022",Wisconsin,Milwaukee,"1803 W Highland Ave",1,0,N/A
2210422,"January 13, 2022",Texas,Lubbock,"4909 9th St",1,0,N/A
2210266,"January 12, 2022",Florida,"Panama City (Callaway)","5000 block of E Seventh St",1,0,N/A
2210478,"January 12, 2022",Georgia,Atlanta,"833 Harwell Rd NW",1,0,N/A
2209838,"January 12, 2022",Arizona,Phoenix,"19th Ave and Thunderbird Rd",1,0,N/A
2210511,"January 12, 2022",Tennessee,Memphis,"2115 Clayton Ave",1,0,N/A
2209185,"January 11, 2022",Alabama,"Bessemer (Hueytown)","1400 block of 26th Ave",1,0,N/A
2208442,"January 8, 2022",Kentucky,"West Liberty","261 Callahan Rd",1,0,N/A
2206857,"January 7, 2022",Louisiana,"New Orleans","6050 Chef Menteur Hwy",1,0,N/A
2206517,"January 7, 2022","North Carolina",Mocksville,"175 Crabtree Rd",1,0,N/A
2208974,"January 7, 2022",Arizona,Tempe,"W Grove Pkwy",1,0,N/A
2205692,"January 3, 2022",Mississippi,Philadelphia,"Rd 406",1,0,N/A
2206763,"January 3, 2022",Mississippi,Dixon,N/A,1,0,N/A
2202944,"January 2, 2022",Louisiana,Shreveport,"100 block of E Bert Kouns Industrial Loop",1,0,N/A
2204803,"January 1, 2022",Texas,Mcallen,N/A,1,0,N/A
2201856,"December 31, 2021","North Carolina",Durham,"1500 block of Robinhood Rd",1,0,N/A
2201117,"December 31, 2021",Georgia,Griffin,"400 block of N 9th St",1,0,N/A
2202057,"December 31, 2021",Wisconsin,Stoughton,"336 Olson Ct",1,0,N/A
2202353,"December 31, 2021",Nebraska,"Nebraska City","715 11th Corso",1,0,N/A
2200960,"December 31, 2021","North Dakota",Williston,N/A,1,0,N/A
2199766,"December 29, 2021",Ohio,Columbus,"5400 block of Piper Bend Rd",1,0,N/A
2199289,"December 27, 2021","North Carolina",Beulaville,"Haw Branch Rd",1,0,N/A
2203442,"December 27, 2021",Mississippi,Philadelphia,"Martin Luther King Dr",1,0,N/A
2198740,"December 27, 2021",Ohio,Youngstown,"200 block of Beechwood Rd",1,0,N/A
2200121,"December 27, 2021",Texas,Gladewater,"Perrin St",1,0,N/A
2196844,"December 25, 2021","North Carolina",Hendersonville,"Spicer Cove Rd",1,0,N/A
2199383,"December 25, 2021",Mississippi,Canton,"147 Links Dr",1,0,N/A
2196475,"December 24, 2021",Missouri,Independence,"500 block of S Glenwood Ave",1,0,N/A
2197316,"December 24, 2021",Michigan,"Marenisco Township",N/A,1,1,N/A
2195525,"December 23, 2021",California,"North Hollywood","12121 Victory Blvd",2,0,N/A
2196089,"December 23, 2021",Texas,Burkburnett,"600 block of Cottonwood St",1,0,N/A
2196657,"December 23, 2021",Louisiana,"New Orleans","Lakeland Ct and Bullard Ave",1,0,N/A
2195175,"December 22, 2021",Louisiana,Jeanerette,"1400 block of Main St",1,0,N/A
2194857,"December 21, 2021",Alabama,"Birmingham (Ensley)","1500 block of 51st St",1,0,N/A
2193960,"December 20, 2021",Washington,Puyallup,"10800 block of 58th Avenue Ct E",1,0,N/A
2193262,"December 19, 2021",Ohio,"Van Wert","617 S Tyler St",1,0,N/A
2193547,"December 19, 2021","South Carolina",Columbia,"401 Columbiana Dr",1,0,N/A
2192674,"December 18, 2021",Illinois,Chicago,"4800 block of W Gladys Ave",1,0,N/A
2193914,"December 18, 2021",Virginia,Fredericksburg,"6600 block of Wagon Dr",1,0,N/A
2191477,"December 16, 2021",Texas,"Port Lavaca","332 Independence Dr",1,0,N/A
2190724,"December 15, 2021",Georgia,Bainbridge,"312 Country Club Rd",1,0,N/A
2189953,"December 14, 2021",Texas,Manor,"11916 Jamie Dr",1,0,N/A
2188213,"December 12, 2021",California,"Chula Vista","Diamondback Ct and Sugar Bush Ct",1,0,N/A
2190929,"December 11, 2021",Georgia,Monticello,N/A,1,0,N/A
2186998,"December 10, 2021",Florida,"West Palm Beach","17th St and Spruce Ave",1,0,N/A
2187023,"December 10, 2021",Florida,Jacksonville,"5600 block of Bennington Dr",1,0,N/A
2186328,"December 8, 2021","New Mexico","Rio Rancho","5748 Sandoval Dr NE",1,0,N/A
2185474,"December 8, 2021",Texas,Dallas,"8564 Lazy Acres Cir",1,0,N/A
2183755,"December 5, 2021",Tennessee,Buchanan,"10030 US-79",1,0,N/A
2183286,"December 5, 2021",Georgia,Savannah,"100 block of E 64th St",1,0,N/A
2182238,"December 4, 2021",Iowa,Knoxville,"132nd Pl",1,0,N/A
2184789,"December 4, 2021",Missouri,Kahoka,N/A,1,0,N/A
2183429,"December 3, 2021","South Carolina","Port Royal","1650 Ribaut Rd",1,0,N/A
2182094,"December 3, 2021",Texas,"San Antonio","1500 block of S Elmendorf St",1,0,N/A
2181438,"December 3, 2021",Kentucky,Pineville,"101 Courthouse Sq",1,0,N/A
2182295,"December 2, 2021","West Virginia",Twilight,"Preston Branch Rd",1,0,N/A
2179980,"December 1, 2021",Georgia,Columbus,"2500 block of Schaul St",1,0,N/A
2180515,"December 1, 2021",Massachusetts,Northampton,"23 Randolph Pl",1,0,N/A
2178901,"November 30, 2021",Virginia,Covington,"1600 block of E Dolly Ann Dr",1,0,N/A
2177873,"November 29, 2021",Kansas,Wichita,"4300 block of Bernita St",1,0,N/A
2180460,"November 28, 2021",Montana,Conner,N/A,1,0,N/A
2177762,"November 28, 2021",Texas,Dallas,"6417 Ridgecrest Rd",1,0,N/A
2178037,"November 28, 2021",Ohio,Toledo,"3500 block of N Erie St",1,0,N/A
2176740,"November 27, 2021",Pennsylvania,"Mineral Point","Buckhorn Rd and Sr3043",1,0,N/A
2176759,"November 27, 2021","North Carolina",Charlotte,"Olando St and Norris Ave",1,0,N/A
2176729,"November 27, 2021",Texas,Hallsville,"2100 block of Young Rd",1,0,N/A
2176523,"November 25, 2021",California,"San Diego","7426 Cahill Dr",1,0,N/A
2175762,"November 25, 2021",Minnesota,"Minneapolis (Brooklyn Park)","8000 block of Florida Ave",1,0,N/A
2176170,"November 25, 2021",Georgia,Atlanta,"4555 Washington Rd",1,0,N/A
2175125,"November 25, 2021",Pennsylvania,Bally,"8500 block of Chestnut St",1,0,N/A
2175523,"November 25, 2021","New York",Phelps,"600 block of Cross Rd",1,0,N/A
2174401,"November 24, 2021","District of Columbia",Washington,"2320 Chester St SE",1,0,N/A
2180035,"November 23, 2021","South Carolina","New Zion",N/A,1,0,N/A
2174343,"November 23, 2021",Wisconsin,Saxon,N/A,1,0,N/A
2174201,"November 22, 2021","New Hampshire",Derry,"27 Linlew Dr",1,0,N/A
2173281,"November 22, 2021",Pennsylvania,Pittsburgh,"100 block of Prescott Dr",1,0,N/A
2173053,"November 22, 2021",Pennsylvania,Pittsburgh,"500 block of N Negley Ave",1,0,N/A
2172398,"November 21, 2021",Kentucky,Shelbyville,"72 Zelkova Dr",1,0,N/A
2172458,"November 20, 2021",Missouri,"Saint Louis","1400 block of Castle Ln",1,0,N/A
2172408,"November 20, 2021",Pennsylvania,Pittsburgh,"N Linden Ave",1,0,N/A
2173103,"November 20, 2021",Texas,Terrell,"Co Rd 136",1,0,N/A
2172240,"November 20, 2021",Texas,Amarillo,"N Hughes St and NW 13th Ave",1,0,N/A
2171971,"November 20, 2021",Pennsylvania,Columbus,"2698 Alder Bottom Rd",1,0,N/A
2169312,"November 16, 2021",Georgia,Perry,"Coventry Cir",1,1,N/A
2167322,"November 14, 2021",Colorado,Aurora,"13000 block of E 33rd Pl",1,0,N/A
2167037,"November 14, 2021",Texas,Houston,"11555 Fuqua St",1,0,N/A
2167392,"November 14, 2021",Texas,Mckinney,"4600 block of Kingsway Ln",1,0,N/A
2167422,"November 13, 2021",Nebraska,Virginia,"717 Rd and 607 Ave",1,0,N/A
2166371,"November 13, 2021",Georgia,Atlanta,"2060 Alison Court SW",1,0,N/A
2165859,"November 13, 2021",Alabama,Mobile,"1200 block of Alba St",1,0,N/A
2167270,"November 13, 2021",Georgia,Nashville,"300 block of JD Nichols Rd",1,1,N/A
2164863,"November 11, 2021",Minnesota,"Minneapolis (Brooklyn Center)","5600 block of N Girard Ave",1,0,N/A
2163997,"November 10, 2021",Ohio,Zanesville,"779 Pine St.",2,0,N/A
2163895,"November 9, 2021",Texas,Beaumont,"1300 block of Edwin St",1,0,N/A
2163725,"November 9, 2021",Missouri,"Kansas City","4300 block of E Linwood Blvd",1,0,N/A
2164195,"November 8, 2021","South Carolina","Mc Coll","Platt Rd",1,0,N/A
2181186,"November 8, 2021",Pennsylvania,Langhorne,"400 block of Cynthia Ave",1,0,N/A
2161546,"November 7, 2021","South Carolina",Greenville,"Staunton Bridge Rd",1,1,N/A
2289434,"November 7, 2021",Ohio,Youngstown,"McGuffey Rd and Wick Ave",1,0,N/A
2159609,"November 2, 2021","South Carolina",Charleston,"1161 Cainhoy Rd",1,0,N/A
2156847,"November 1, 2021",Tennessee,Nashville,"2071 Oakwood Ave",1,0,N/A
2159578,"November 1, 2021","North Carolina",Salisbury,"100 block of Ramses Rock Run",1,0,N/A
2155735,"October 31, 2021",Colorado,Denver,"1100 block of N Syracuse St",1,0,N/A
2155786,"October 30, 2021",California,Compton,"200 block of N Bowen Ave",1,0,N/A
2241941,"October 29, 2021",Virginia,"Newport News",N/A,1,0,N/A
2155185,"October 29, 2021",Florida,Tallahassee,"3025 S Adams St",1,0,N/A
2154648,"October 29, 2021","South Carolina",Columbia,"2400 block of Blue Ridge Terrace",1,0,N/A
2153925,"October 28, 2021",Alabama,Riverside,N/A,1,0,N/A
2153114,"October 28, 2021",Texas,Houston,"8301 Willow Pl Dr N",1,0,N/A
2152726,"October 27, 2021",Vermont,"Vergennes (Addison)","Pleasant View Dr",1,0,N/A
2210313,"October 27, 2021",Oregon,Ashland,"Conde Creek Rd",1,0,N/A
2152151,"October 26, 2021",Alabama,Greensboro,"Balsa Ave",1,0,N/A
2151494,"October 25, 2021",Pennsylvania,Harrisburg,"268 Verbeke St",1,0,N/A
2153488,"October 25, 2021",Montana,Pinesdale,N/A,1,0,N/A
2151242,"October 25, 2021",Ohio,Canton,"1600 block of Royal Ave NE",1,0,N/A
2150576,"October 25, 2021",Tennessee,Cleveland,"Hancock Rd NE",1,0,N/A
2156411,"October 24, 2021",Texas,Leonard,"4400 block of FM 1553",1,0,N/A
2150400,"October 23, 2021",Indiana,"Jeffersonville (Utica)","Charlestown Pk and Salem Noble Rd",1,0,N/A
2148563,"October 23, 2021",Illinois,Chicago,"3700 block of S Wood St",1,0,N/A
2149166,"October 22, 2021",Michigan,"Clinton Township (Clinton Twp)","19345 Gaynon Dr",1,0,N/A
2147494,"October 21, 2021","New Mexico","Santa Fe","Bonanza Creek Ln",1,1,N/A
2147566,"October 21, 2021","North Carolina",Kannapolis,"2103 Fowler St",1,0,N/A
2146786,"October 20, 2021","North Carolina",Hendersonville,"Conservative Ln",1,0,N/A
2146467,"October 20, 2021",Ohio,Cincinnati,"2881 Royal Glen Dr",1,0,N/A
2145945,"October 19, 2021",Pennsylvania,Philadelphia,"6000 block of N American St",1,0,N/A
2145183,"October 18, 2021",Texas,Elsa,"200 block of Begonia St",1,0,N/A
2144177,"October 17, 2021",Illinois,Zion,"2800 block of Enoch Ave",1,0,N/A
2144081,"October 17, 2021",Georgia,"West Point",N/A,1,0,N/A
2142565,"October 16, 2021","South Carolina",Greenville,"3125 White Horse Rd",1,0,N/A
2142753,"October 14, 2021",Ohio,Akron,OH-8,1,0,N/A
2141217,"October 14, 2021",Arizona,Peoria,"N 83rd Ave and W Olive Ave",1,0,N/A
2136751,"October 9, 2021",Missouri,Independence,"1200 block of N Liberty St",1,0,N/A
2136570,"October 8, 2021",Florida,"Cocoa Beach","153 Cedar Ave",1,0,N/A
2135002,"October 7, 2021",Florida,Jacksonville,"7000 block of Linda Dr",1,0,N/A
2140128,"October 6, 2021",Texas,Dallas,"10500 block of Lake June Rd",1,0,N/A
2140753,"October 6, 2021",Wyoming,"Ten Sleep","Sand Draw Rd",1,0,N/A
2130850,"October 1, 2021","North Carolina",Charlotte,"2600 Block of Clydesdale Terrace",1,0,N/A
2129539,"September 30, 2021",Florida,"Saint Augustine (St Augustine)","215 Anastasia Blvd",1,0,N/A
2129020,"September 29, 2021",Mississippi,Laurel,"Shady School Rd",1,0,N/A
2128369,"September 28, 2021",Wisconsin,"Madison (Fitchburg)","5100 block of Curry Ct",1,0,N/A
2128582,"September 28, 2021",Indiana,Westfield,"1200 block of Sabrina Way",1,0,N/A
2127839,"September 28, 2021","New York",Brooklyn,"Miller Ave and Pitkin Ave",1,0,N/A
2129284,"September 27, 2021",Kansas,Hays,"1800 block of Kazan St",1,0,N/A
2126505,"September 26, 2021",Texas,"Port Arthur","100 block of 6th St",1,0,N/A
2130461,"September 25, 2021",Georgia,Duluth,"3355 McDaniel Rd",1,0,N/A
2123099,"September 22, 2021",Texas,Waco,"1725 N Martin Luther King Blvd",1,0,N/A
2205701,"September 19, 2021",Arkansas,"Eureka Springs",N/A,1,0,N/A
2119057,"September 18, 2021",Wisconsin,Milwaukee,"3400 block of N 67th St",1,0,N/A
2120012,"September 17, 2021",Colorado,Dolores,"Forest Rd 535",1,0,N/A
2118593,"September 17, 2021",Kansas,Lawrence,"1500 block of Wedgewood Dr",1,0,N/A
2118466,"September 16, 2021",Texas,"San Marcos","200 Springtown Way",1,0,N/A
2118394,"September 15, 2021",Illinois,Joliet,"1300 block of Waverly Pl",1,0,N/A
2117257,"September 15, 2021","New York",Rochester,"6 Vinewood Pl",1,0,N/A
2115900,"September 13, 2021",Georgia,Atlanta,"4226 Notting Hill Dr SW",1,0,N/A
2115854,"September 13, 2021",Florida,Parrish,"4200 block of Cottage Hill Ave",1,0,N/A
2114784,"September 12, 2021","North Carolina",Salisbury,"800 block of Maple Ave",1,0,N/A
2121284,"September 12, 2021",Arkansas,Arkadelphia,"101 Nunn Dr",1,0,N/A
2121291,"September 11, 2021",Alaska,Chicken,"Taylor Hwy",1,0,N/A
2113550,"September 11, 2021",Tennessee,Memphis,"3822 Hickory Farms Dr",1,0,N/A
2117622,"September 11, 2021",California,Forbestown,"Forbestown Rd",1,0,N/A
2113166,"September 10, 2021",Georgia,Macon,"3401 Houston Ave",1,0,N/A
2112989,"September 9, 2021",Mississippi,"Horn Lake","5000 block of Caroline Dr",1,0,N/A
2117048,"September 9, 2021",Illinois,Polo,"300 block of Franklin Rd",1,0,N/A
2111306,"September 8, 2021",Missouri,"Saint Louis",I-55,1,1,N/A
2111032,"September 8, 2021",Texas,"San Antonio","Carlota Ave and Culebra Rd",1,0,N/A
2110058,"September 7, 2021",Texas,Houston,"6500 block of Goforth St",1,0,N/A
2108023,"September 4, 2021","New York","New York (Manhattan)","W 131st St and 8th Ave",1,1,N/A
2108630,"September 4, 2021",Texas,Dallas,"555 S Lamar St",1,0,N/A
2107882,"September 3, 2021","North Carolina","Winston Salem (Winston-salem)","100 Block of Martindale Rd",1,0,N/A
2106807,"September 3, 2021",Texas,Houston,"6711 Hornwood Dr",1,0,N/A
2107554,"September 3, 2021",Florida,"Panama City","1623 15th St",1,1,N/A
2107195,"September 3, 2021",Arizona,"Casa Grande","351 N Peart Rd",1,0,N/A
2107176,"September 1, 2021",Michigan,Roseville,"20000 block of Twelve Mile Rd",1,0,N/A
2105820,"September 1, 2021",Illinois,Chicago,"5200 block of W Byron St",1,0,N/A
2105606,"August 31, 2021",Indiana,Fremont,"100 block of Baum St",1,0,N/A
2294860,"August 29, 2021",Florida,Tampa,"2600 block of Durham St",1,0,N/A
2128223,"August 29, 2021",Michigan,Detroit,"Woodingham Dr and Puritan Ave",1,0,N/A
2104404,"August 29, 2021","New Jersey",Newark,"100 block Schuyler Ave",1,0,N/A
2103807,"August 29, 2021",Oklahoma,Tulsa,"5600 block of N Garrison Ave",1,0,N/A
2103349,"August 28, 2021",Oklahoma,"Oklahoma City","3308 SE 89th St",1,0,N/A
2101870,"August 27, 2021",Tennessee,Memphis,"3513 Boxtown Rd",1,0,N/A
2101524,"August 27, 2021",Tennessee,Memphis,"1300 block of Timothy Dr",1,0,N/A
2101044,"August 26, 2021",Mississippi,Canton,"Franklin St and Canal St",2,1,N/A
2102827,"August 26, 2021",Florida,Crawfordville,"110 Melaleuca Dr",1,0,N/A
2101237,"August 25, 2021",Florida,Holt,"Wilkerson Bluff Rd",1,0,N/A
2099712,"August 24, 2021","New Mexico",Clovis,"1051 NM-311",1,0,N/A
2100311,"August 24, 2021",Indiana,Richmond,"612 S 7th St",1,0,N/A
2100249,"August 24, 2021",Louisiana,Arcadia,N/A,1,0,N/A
2099034,"August 23, 2021",Virginia,Norfolk,"1600 block of Kingsway Rd",1,0,N/A
2098732,"August 23, 2021",Georgia,Albany,"2500 block of Hilltop Dr",1,0,N/A
2098283,"August 22, 2021","North Carolina","Winston Salem (Winston-salem)","1200 block of E Fourteenth St",1,0,N/A
2097513,"August 21, 2021",California,Guadalupe,"Birch St and Obispo St",1,0,N/A
2097200,"August 21, 2021",Minnesota,"Minneapolis (Brooklyn Center)","I-94 and I-694",1,0,N/A
2123189,"August 20, 2021",Pennsylvania,Harrisburg,N/A,1,0,N/A
2096906,"August 20, 2021",Kansas,Hays,"4500 block of Larned Cir",1,0,N/A
2095383,"August 19, 2021","New York",Brooklyn,"1525 St Johns Pl",1,1,N/A
2094873,"August 19, 2021",Texas,Weslaco,"Mile 10 N and FM 1015",1,0,N/A
2092834,"August 16, 2021",Nevada,Henderson,"500 block of Chelsea Dr",1,0,N/A
2092310,"August 16, 2021",Wisconsin,Milwaukee,"943 S 28th St",1,0,N/A
2089933,"August 13, 2021",Minnesota,Bena,N/A,1,0,N/A
2093549,"August 12, 2021",Virginia,Dumfries,"2800 block of Banks Ct",1,0,N/A
2090016,"August 12, 2021",Texas,Houston,"3900 Center St",1,0,N/A
2089777,"August 12, 2021",Texas,Houston,"3990 Washington Ave",1,0,N/A
2090601,"August 12, 2021",Louisiana,Thibodaux,"500 block of Karla Dr",1,0,N/A
2089812,"August 11, 2021",Florida,"Altamonte Springs","497 Spanish Trace Dr",1,0,N/A
2087889,"August 10, 2021",Louisiana,Monroe,"2936 Barrington Dr",1,0,N/A
